2025-11-09 15:00:45;INFO;httpx;;HTTP Request: GET http://testserver/meta/info "HTTP/1.1 200 OK"
2025-11-09 15:00:45;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:45;INFO;httpx;;HTTP Request: GET http://testserver/meta/ping "HTTP/1.1 200 OK"
2025-11-09 15:00:45;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:45;INFO;httpx;;HTTP Request: GET http://testserver/meta/ping "HTTP/1.1 200 OK"
2025-11-09 15:00:45;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:45;INFO;httpx;;HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2025-11-09 15:00:45;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:45;INFO;httpx;;HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2025-11-09 15:00:55;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:55;INFO;httpx;;HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2025-11-09 15:00:55;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:55;INFO;httpx;;HTTP Request: GET http://testserver/meta/ping "HTTP/1.1 200 OK"
2025-11-09 15:00:55;INFO;price;;test-log
2025-11-09 15:00:55;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:55;INFO;httpx;;HTTP Request: GET http://testserver/meta/info "HTTP/1.1 200 OK"
2025-11-09 15:00:55;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:00:55;INFO;httpx;;HTTP Request: GET http://testserver/meta/ping "HTTP/1.1 200 OK"
2025-11-09 15:53:10;INFO;price;;test-log
2025-11-09 15:53:10;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:53:10;INFO;doctor;766cc00e-09dd-47af-859c-f0fc16e6695f;Doctor run result
2025-11-09 15:53:10;INFO;httpx;;HTTP Request: GET http://testserver/meta/doctor "HTTP/1.1 200 OK"
2025-11-09 15:53:10;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:53:10;INFO;httpx;;HTTP Request: GET http://testserver/meta/ping "HTTP/1.1 200 OK"
2025-11-09 15:53:10;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:53:10;INFO;httpx;;HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2025-11-09 15:58:01;INFO;price;;test-log
2025-11-09 15:58:01;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:58:01;INFO;httpx;;HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2025-11-09 15:58:01;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:58:01;INFO;httpx;;HTTP Request: GET http://testserver/meta/ping "HTTP/1.1 200 OK"
2025-11-09 15:58:01;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 15:58:01;INFO;httpx;;HTTP Request: GET http://testserver/meta/info "HTTP/1.1 200 OK"
2025-11-09 16:10:58;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 16:10:58;INFO;doctor;e0027874-2214-46f6-848a-2bf99b583d78;Doctor run result
2025-11-09 16:10:58;INFO;httpx;;HTTP Request: GET http://testserver/meta/doctor "HTTP/1.1 200 OK"
2025-11-09 16:10:58;INFO;price;;test-log
2025-11-09 16:10:58;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 16:10:58;INFO;httpx;;HTTP Request: POST http://testserver/price/quote "HTTP/1.1 200 OK"
2025-11-09 16:10:58;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 16:10:58;INFO;httpx;;HTTP Request: POST http://testserver/price/quote "HTTP/1.1 200 OK"
2025-11-09 16:10:58;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 16:10:58;INFO;httpx;;HTTP Request: POST http://testserver/price/quote "HTTP/1.1 400 Bad Request"
2025-11-09 16:10:59;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 16:10:59;INFO;httpx;;HTTP Request: GET http://testserver/meta/info "HTTP/1.1 200 OK"
2025-11-09 16:10:59;DEBUG;asyncio;;Using selector: EpollSelector
2025-11-09 16:10:59;INFO;httpx;;HTTP Request: GET http://testserver/meta/ping "HTTP/1.1 200 OK"
